genome_id,feature,element_symbol,element_name,type,subtype,class,subclass,method,identity_to_reference,coverage_of_reference
562.65811,amr_aac_6_ib_cr5_amr,aac(6')-Ib-cr5,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,100.0,100.0
562.65812,amr_pare_s458a_point,parE_S458A,Escherichia quinolone resistant ParE,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.68,100.0
562.65812,amr_parc_s80i_point,parC_S80I,Escherichia quinolone resistant ParC,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.87,100.0
562.65812,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65812,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,BLASTX,99.61,100.0
562.65812,amr_mdtm_amr,mdtM,multidrug efflux MFS transporter MdtM,AMR,AMR,EFFLUX,EFFLUX,BLASTX,97.8,100.0
562.65812,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65812,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65812,amr_sul2_amr,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65812,amr_dfra36_amr,dfrA36,trimethoprim-resistant dihydrofolate reductase DfrA36,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65812,amr_tet_a_amr,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0
562.65812,amr_aph_3_ib_amr,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65812,amr_aph_6_id_amr,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65812,amr_aph_3_ia_amr,aph(3')-Ia,aminoglycoside O-phosphotransferase APH(3')-Ia,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,BLASTX,99.63,100.0
562.65812,amr_flor_amr,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,EXACTX,100.0,100.0
562.65812,amr_tet_b_amr,tet(B),tetracycline efflux MFS transporter Tet(B),AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0
562.65812,amr_mph_a_amr,mph(A),Mph(A) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65812,amr_mrx_a_amr,mrx(A),phosphorylated macrolide efflux MFS transporter Mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65812,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65812,amr_aada5_amr,aadA5,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65812,amr_dfra17_amr,dfrA17,trimethoprim-resistant dihydrofolate reductase DfrA17,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65812,amr_sul1_amr,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65812,amr_blaoxa_1_amr,blaOXA-1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65812,amr_ant_2_ia_amr,ant(2'')-Ia,aminoglycoside nucleotidyltransferase ANT(2'')-Ia,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN/KANAMYCIN/TOBRAMYCIN,EXACTX,100.0,100.0
562.65812,amr_aada1_amr,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,PARTIAL_CONTIG_ENDX,100.0,89.73
562.65812,amr_aac_6_ib_cr5_amr,aac(6')-Ib-cr5,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,100.0,100.0
562.65812,amr_catb3_amr,catB3,type B-3 chloramphenicol O-acetyltransferase CatB3,AMR,AMR,PHENICOL,CHLORAMPHENICOL,PARTIAL_CONTIG_ENDX,100.0,70.0
562.65813,amr_mdtm_amr,mdtM,multidrug efflux MFS transporter MdtM,AMR,AMR,EFFLUX,EFFLUX,BLASTX,97.8,100.0
562.65813,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65813,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65813,amr_pare_s458a_point,parE_S458A,Escherichia quinolone resistant ParE,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.68,100.0
562.65813,amr_parc_s80i_point,parC_S80I,Escherichia quinolone resistant ParC,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.87,100.0
562.65813,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65813,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,BLASTX,99.61,100.0
562.65813,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65813,amr_dfra36_amr,dfrA36,trimethoprim-resistant dihydrofolate reductase DfrA36,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65813,amr_sul2_amr,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65813,amr_tet_a_amr,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0
562.65813,amr_mrx_a_amr,mrx(A),phosphorylated macrolide efflux MFS transporter Mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65813,amr_mph_a_amr,mph(A),Mph(A) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65813,amr_aada1_amr,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65813,amr_ant_2_ia_amr,ant(2'')-Ia,aminoglycoside nucleotidyltransferase ANT(2'')-Ia,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN/KANAMYCIN/TOBRAMYCIN,EXACTX,100.0,100.0
562.65813,amr_flor_amr,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,BLASTX,99.75,100.0
562.65813,amr_dfra17_amr,dfrA17,trimethoprim-resistant dihydrofolate reductase DfrA17,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65813,amr_aada5_amr,aadA5,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65813,amr_sul1_amr,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65814,amr_pare_s458a_point,parE_S458A,Escherichia quinolone resistant ParE,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.68,100.0
562.65814,amr_parc_s80i_point,parC_S80I,Escherichia quinolone resistant ParC,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.87,100.0
562.65814,amr_mdtm_amr,mdtM,multidrug efflux MFS transporter MdtM,AMR,AMR,EFFLUX,EFFLUX,BLASTX,97.8,100.0
562.65814,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65814,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65814,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65814,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,BLASTX,99.61,100.0
562.65814,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65814,amr_dfra17_amr,dfrA17,trimethoprim-resistant dihydrofolate reductase DfrA17,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65814,amr_aada5_amr,aadA5,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65814,amr_sul1_amr,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65814,amr_mrx_a_amr,mrx(A),phosphorylated macrolide efflux MFS transporter Mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65814,amr_mph_a_amr,mph(A),Mph(A) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65814,amr_tet_a_amr,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0
562.65815,amr_mdtm_amr,mdtM,multidrug efflux MFS transporter MdtM,AMR,AMR,EFFLUX,EFFLUX,BLASTX,97.8,100.0
562.65815,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65815,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65815,amr_parc_s80i_point,parC_S80I,Escherichia quinolone resistant ParC,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.87,100.0
562.65815,amr_pare_s458a_point,parE_S458A,Escherichia quinolone resistant ParE,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.68,100.0
562.65815,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65815,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,BLASTX,99.61,100.0
562.65815,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65815,amr_dfra36_amr,dfrA36,trimethoprim-resistant dihydrofolate reductase DfrA36,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65815,amr_sul2_amr,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65815,amr_tet_a_amr,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0
562.65815,amr_mrx_a_amr,mrx(A),phosphorylated macrolide efflux MFS transporter Mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65815,amr_mph_a_amr,mph(A),Mph(A) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65815,amr_ant_2_ia_amr,ant(2'')-Ia,aminoglycoside nucleotidyltransferase ANT(2'')-Ia,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN/KANAMYCIN/TOBRAMYCIN,EXACTX,100.0,100.0
562.65815,amr_aada1_amr,aadA1,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65815,amr_flor_amr,floR,chloramphenicol/florfenicol efflux MFS transporter FloR,AMR,AMR,PHENICOL,CHLORAMPHENICOL/FLORFENICOL,BLASTX,99.75,100.0
562.65815,amr_dfra17_amr,dfrA17,trimethoprim-resistant dihydrofolate reductase DfrA17,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65815,amr_aada5_amr,aadA5,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65815,amr_sul1_amr,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65816,amr_parc_s80i_point,parC_S80I,Escherichia quinolone resistant ParC,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.87,100.0
562.65816,amr_pare_s458a_point,parE_S458A,Escherichia quinolone resistant ParE,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.68,100.0
562.65816,amr_mdtm_amr,mdtM,multidrug efflux MFS transporter MdtM,AMR,AMR,EFFLUX,EFFLUX,BLASTX,97.8,100.0
562.65816,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65816,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,INTERNAL_STOP,99.52,100.0
562.65816,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65816,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65816,amr_tet_a_amr,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0
562.65816,amr_mph_a_amr,mph(A),Mph(A) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,BLASTX,99.67,100.0
562.65816,amr_mrx_a_amr,mrx(A),phosphorylated macrolide efflux MFS transporter Mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65816,amr_dfra14_amr,dfrA14,trimethoprim-resistant dihydrofolate reductase DfrA14,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65816,amr_sul2_amr,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65816,amr_aph_3_ib_amr,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65816,amr_aph_6_id_amr,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65816,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65816,amr_aac_3_iie_amr,aac(3)-IIe,aminoglycoside N-acetyltransferase AAC(3)-IIe,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,100.0,100.0
562.65816,amr_aac_6_ib_cr5_amr,aac(6')-Ib-cr5,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,100.0,100.0
562.65816,amr_blaoxa_1_amr,blaOXA-1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65816,amr_catb3_amr,catB3,type B-3 chloramphenicol O-acetyltransferase CatB3,AMR,AMR,PHENICOL,CHLORAMPHENICOL,PARTIAL_CONTIG_ENDX,100.0,70.0
562.65816,amr_blatemp_c32t_point,blaTEMp_C32T,Escherichia amoxicillin-clavulanic acid/piperacillin-tazobactam/ticarcillin-clavulanic acid resistant blaTEM promoter,AMR,POINT,BETA-LACTAM,AMOXICILLIN-CLAVULANIC_ACID/PIPERACILLIN-TAZOBACTAM/TICARCILLIN-CLAVULANIC_ACID,POINTN,99.49,100.0
562.65816,amr_blatem_30_amr,blaTEM-30,inhibitor-resistant broad-spectrum class A beta-lactamase TEM-30,AMR,AMR,BETA-LACTAM,BETA-LACTAM,ALLELEX,100.0,100.0
562.65817,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65817,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65817,amr_pare_s458a_point,parE_S458A,Escherichia quinolone resistant ParE,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.68,100.0
562.65817,amr_parc_s80i_point,parC_S80I,Escherichia quinolone resistant ParC,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.87,100.0
562.65817,amr_mdtm_amr,mdtM,multidrug efflux MFS transporter MdtM,AMR,AMR,EFFLUX,EFFLUX,BLASTX,97.8,100.0
562.65817,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65817,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,BLASTX,99.61,100.0
562.65817,amr_tet_a_amr,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0
562.65817,amr_mph_a_amr,mph(A),Mph(A) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65817,amr_mrx_a_amr,mrx(A),phosphorylated macrolide efflux MFS transporter Mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65817,amr_sul1_amr,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65817,amr_aada2_amr,aadA2,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65817,amr_dfra12_amr,dfrA12,trimethoprim-resistant dihydrofolate reductase DfrA12,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65817,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65818,amr_parc_s80i_point,parC_S80I,Escherichia quinolone resistant ParC,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.87,100.0
562.65818,amr_pare_s458a_point,parE_S458A,Escherichia quinolone resistant ParE,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.68,100.0
562.65818,amr_mdtm_amr,mdtM,multidrug efflux MFS transporter MdtM,AMR,AMR,EFFLUX,EFFLUX,BLASTX,97.8,100.0
562.65818,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65818,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65818,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65818,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,BLASTX,99.61,100.0
562.65818,amr_tet_b_amr,tet(B),tetracycline efflux MFS transporter Tet(B),AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0
562.65818,amr_sul1_amr,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65818,amr_aada5_amr,aadA5,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65818,amr_dfra17_amr,dfrA17,trimethoprim-resistant dihydrofolate reductase DfrA17,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65818,amr_mph_a_amr,mph(A),Mph(A) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65818,amr_mrx_a_amr,mrx(A),phosphorylated macrolide efflux MFS transporter Mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65818,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65818,amr_aac_3_iie_amr,aac(3)-IIe,aminoglycoside N-acetyltransferase AAC(3)-IIe,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,EXACTX,100.0,100.0
562.65818,amr_aac_6_ib_cr5_amr,aac(6')-Ib-cr5,fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5,AMR,AMR,AMINOGLYCOSIDE/QUINOLONE,AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN,ALLELEX,100.0,100.0
562.65818,amr_blaoxa_1_amr,blaOXA-1,oxacillin-hydrolyzing class D beta-lactamase OXA-1,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
562.65818,amr_catb3_amr,catB3,type B-3 chloramphenicol O-acetyltransferase CatB3,AMR,AMR,PHENICOL,CHLORAMPHENICOL,PARTIALX,100.0,70.0
562.65819,amr_parc_s80i_point,parC_S80I,Escherichia quinolone resistant ParC,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.87,100.0
562.65819,amr_pare_s458a_point,parE_S458A,Escherichia quinolone resistant ParE,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,99.68,100.0
562.65819,amr_mdtm_amr,mdtM,multidrug efflux MFS transporter MdtM,AMR,AMR,EFFLUX,EFFLUX,BLASTX,97.8,100.0
562.65819,amr_blaec_amr,blaEC,BlaEC family class C beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,BLASTX,98.41,100.0
562.65819,amr_acrf_amr,acrF,multidrug efflux RND transporter permease subunit AcrF,AMR,AMR,EFFLUX,EFFLUX,INTERNAL_STOP,99.52,100.0
562.65819,amr_gyra_d87n_point,gyrA_D87N,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65819,amr_gyra_s83l_point,gyrA_S83L,Escherichia quinolone resistant GyrA,AMR,POINT,QUINOLONE,QUINOLONE,POINTX,98.97,99.66
562.65819,amr_tet_a_amr,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,EXACTX,100.0,100.0
562.65819,amr_dfra14_amr,dfrA14,trimethoprim-resistant dihydrofolate reductase DfrA14,AMR,AMR,TRIMETHOPRIM,TRIMETHOPRIM,EXACTX,100.0,100.0
562.65819,amr_mrx_a_amr,mrx(A),phosphorylated macrolide efflux MFS transporter Mrx(A),AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,EXACTX,100.0,100.0
562.65819,amr_mph_a_amr,mph(A),Mph(A) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN,BLASTX,99.67,100.0
562.65819,amr_aph_6_id_amr,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65819,amr_aph_3_ib_amr,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,EXACTX,100.0,100.0
562.65819,amr_sul2_amr,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,EXACTX,100.0,100.0
562.65819,amr_blactx_m_15_amr,blaCTX-M-15,extended-spectrum class A beta-lactamase CTX-M-15,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,ALLELEX,100.0,100.0
